1.515201097754863213e+03 2.282159906001190564e+00 7.477098397634629912e+00 8.875509996633580158e+03
1.757721136595975622e+03 1.667344144053932498e+00 7.443476218581563053e+00 8.879878848926722640e+03
1.884314057456561386e+03 1.558419449842632920e+00 7.456330226574015896e+00 8.880286016207573994e+03
1.724208387983800094e+03 1.801074538377787082e+00 7.478507728289583767e+00 8.880335614884683309e+03
1.738972614767136520e+03 1.633324509685973869e+00 7.477383607009126187e+00 8.880890795224098838e+03
1.731976998356260083e+03 1.708275803335509657e+00 7.478730952731872605e+00 8.882990618666279261e+03
1.819050274034350878e+03 1.610475169397034501e+00 7.449234639828439697e+00 8.883665000705263083e+03
1.549543258583909619e+03 2.209579189473700911e+00 7.443681969190294900e+00 8.883922544721726808e+03
1.621192664946710238e+03 2.041667859238617488e+00 7.468736451092203410e+00 8.884039739534415276e+03
1.710801637569177046e+03 1.814191376303910586e+00 7.433235490942334600e+00 8.884431202634501460e+03
1.682292284611967489e+03 1.890025260479334612e+00 7.468830436798296724e+00 8.887411955014598789e+03
1.734225699106418688e+03 1.809709328388997784e+00 7.471531709080554862e+00 8.887556156345739510e+03
1.832125758491561555e+03 1.559283348235755762e+00 7.484283488977205856e+00 8.887764858059459584e+03
1.994195037680460473e+03 1.240786962280263195e+00 7.471308630942904649e+00 8.888284683472078541e+03
1.645729942868791568e+03 1.960492397572326961e+00 7.473458264016816344e+00 8.888590430455500609e+03
1.624126187439727119e+03 2.122481841007827441e+00 7.484285535888706598e+00 8.888607952926369762e+03
1.657161806539761074e+03 1.935451214830782751e+00 7.456204531985344275e+00 8.888784813258671420e+03
1.544913992583652771e+03 2.210588043426936267e+00 7.469291290921725057e+00 8.888795562433384475e+03
1.504221658188909032e+03 2.324150212417411154e+00 7.447602493359261722e+00 8.889733851242814126e+03
1.924057852042191143e+03 1.444252234202994867e+00 7.459257575163230847e+00 8.889801964396832773e+03
1.709238001228137819e+03 1.812637529047393725e+00 7.454202405473925097e+00 8.890078018517655437e+03
1.998765987705811767e+03 1.226437117514333597e+00 7.461729078758986056e+00 8.890273461351778678e+03
1.575092704093571683e+03 2.034010700246664527e+00 7.456277126189259974e+00 8.890591614484761521e+03
1.972553688621526817e+03 1.304949326680223676e+00 7.476726756929237716e+00 8.890782185908174142e+03
1.734095920625482677e+03 1.831429496455980743e+00 7.488112135311984829e+00 8.891515005285416919e+03
1.830090687671378191e+03 1.576077160661303322e+00 7.461539746848391275e+00 8.891688757473721125e+03
1.566627559825815297e+03 2.123824009457178086e+00 7.475366806610463044e+00 8.891700738310417364e+03
1.579442937584597985e+03 2.062931590389024628e+00 7.457271528347530598e+00 8.892209565851037041e+03
1.596497709927876485e+03 2.053616039008937300e+00 7.481806810884365611e+00 8.892371147856792959e+03
1.711203158072321230e+03 1.834644885427716421e+00 7.475159581004771958e+00 8.892992465713401543e+03
1.635738859425242936e+03 2.030783244338336679e+00 7.474105549020646500e+00 8.893423856519990295e+03
1.709334047662101284e+03 1.852546680177319827e+00 7.478671690012432371e+00 8.893635895247707595e+03
1.641006774623479487e+03 1.903976887986367661e+00 7.478416103647063551e+00 8.893681822967007975e+03
1.648386856939548807e+03 1.979272369020345534e+00 7.458631828844935363e+00 8.894220673691919728e+03
1.672604268534536914e+03 1.884695332205016172e+00 7.472781110584596043e+00 8.894373806519030040e+03
1.689616270350143850e+03 1.838013740988632794e+00 7.459285012047036645e+00 8.894551537780298531e+03
1.734996342267314958e+03 1.729264484244998235e+00 7.456890739853943906e+00 8.895761791783887020e+03
1.501703583244945094e+03 2.259993335660456459e+00 7.466046381833780998e+00 8.896065473480250148e+03
1.947724521680944235e+03 1.370228484310856309e+00 7.472720203308750975e+00 8.896318739218389965e+03
1.799437280773119028e+03 1.586858792925516015e+00 7.455488544116794181e+00 8.896461562562024483e+03
1.738471420848058642e+03 1.764807991445030755e+00 7.489363794312607681e+00 8.896511162325739861e+03
1.693684594287660502e+03 1.845045395362925555e+00 7.461824104281943981e+00 8.896584986981599286e+03
1.761961002519795784e+03 1.773341309048086512e+00 7.466894031933783538e+00 8.896622502793556123e+03
1.606315637401474078e+03 2.008751443094020317e+00 7.456065228138602841e+00 8.896654673381373868e+03
1.884954612931908741e+03 1.582557899346617614e+00 7.456415623594193853e+00 8.896685448040494521e+03
1.587478151901235833e+03 2.134274987427548176e+00 7.457425318476991194e+00 8.896968565517552634e+03
1.698405552951222944e+03 1.832066143780960887e+00 7.446405613071142682e+00 8.897394511388121828e+03
1.789130678338993903e+03 1.638380056101840676e+00 7.452480911409769426e+00 8.897575548334049017e+03
1.583437007642700109e+03 2.093396072183575818e+00 7.461490383508458279e+00 8.897820551092061578e+03
1.937211418123814383e+03 1.389822793959836877e+00 7.464133612461446354e+00 8.898296080459143923e+03
1.655626008342241221e+03 2.025461605878978055e+00 7.463232596794120433e+00 8.898582722809382176e+03
1.692462918887923024e+03 1.852710081370801287e+00 7.453113213694366301e+00 8.898663472986847410e+03
1.971217626057263260e+03 1.328086619203777463e+00 7.454661845142994459e+00 8.898681440500244207e+03
1.750454650316140260e+03 1.754997008586512086e+00 7.485523925640291232e+00 8.899436135695059420e+03
1.644993099875053531e+03 1.953427894409993204e+00 7.466405484298479500e+00 8.899590543163818438e+03
1.554461554995038796e+03 2.280984039178041378e+00 7.451276301033906257e+00 8.899892698120062050e+03
1.809778111391645325e+03 1.552374579628569951e+00 7.470722488116488869e+00 8.900004641054081731e+03
1.760240696690126015e+03 1.660253504781235234e+00 7.472233487365347315e+00 8.900076126674523039e+03
1.589131409205585669e+03 2.056037515832023210e+00 7.469677038547406944e+00 8.900187490027679814e+03
1.563068645742446506e+03 2.185212231259175297e+00 7.500857338699928434e+00 8.901405735700640435e+03
1.856448867375555892e+03 1.565739411866226005e+00 7.456496173647124692e+00 8.901457884656623719e+03
1.724471637851320565e+03 1.836063772657812176e+00 7.421712201605656922e+00 8.901495076664556109e+03
1.905831084160189675e+03 1.495799127862809330e+00 7.479217316892693646e+00 8.901597090920100527e+03
1.719385802470374301e+03 1.793916935991275885e+00 7.474246367813272229e+00 8.901810036053211661e+03
1.714569615635692116e+03 1.800753704551843359e+00 7.464892049218636139e+00 8.902807242289003625e+03
1.966303642456520947e+03 1.348009930655968081e+00 7.466756853417646944e+00 8.903739698547205990e+03
1.618877827748894788e+03 2.004184907564731333e+00 7.467948075298892263e+00 8.903878877231509250e+03
1.577729636773227412e+03 1.931970813931527253e+00 7.441896862390645850e+00 8.903992019947301742e+03
1.818743598741365076e+03 1.632913439177116288e+00 7.459451482844030146e+00 8.904130589655838776e+03
1.715750311646506816e+03 1.708965566148435089e+00 7.481933173616247323e+00 8.904665319125186215e+03
1.695875689726237852e+03 1.849118949351631569e+00 7.472153756454795293e+00 8.904700203772768873e+03
1.537680437182566948e+03 2.176770821813748924e+00 7.477098900721035335e+00 8.904935086819794378e+03
1.529077139417603348e+03 2.255947088236603726e+00 7.468151775627142719e+00 8.905050648085800276e+03
1.765877664347133987e+03 1.684312969782232994e+00 7.467987570554694976e+00 8.905249191431594227e+03
1.749578463834981449e+03 1.719133906073868623e+00 7.496520271083664255e+00 8.905511728378740372e+03
1.993214339477241083e+03 1.315055512159036155e+00 7.488304687576860630e+00 8.905960514466063614e+03
1.513159610780794083e+03 2.179801019052862276e+00 7.476672183258382454e+00 8.906241527732352552e+03
1.804838300867333146e+03 1.610463473040018911e+00 7.476815838332640851e+00 8.906688282894558142e+03
1.576615887669840049e+03 2.100569030525472058e+00 7.460997191711069121e+00 8.906756817068840974e+03
1.548605982717570441e+03 2.093209090081398216e+00 7.458621272986059481e+00 8.907238763161307361e+03
1.993266321754721957e+03 1.312612164231033329e+00 7.451843788042379124e+00 8.907321042626586859e+03
1.972483233708986518e+03 1.328171347107965250e+00 7.480892995674860657e+00 8.907740487079890954e+03
1.914916502541854243e+03 1.445132083206130735e+00 7.454437896806325625e+00 8.908995589164125704e+03
1.881339982500411679e+03 1.489914886933384919e+00 7.470425456347129511e+00 8.909697166270549133e+03
1.534495970005258641e+03 2.255091488643845565e+00 7.465799916282481519e+00 8.909832611698157052e+03
1.820038411882871515e+03 1.630047570397595402e+00 7.461774387243081286e+00 8.910109450529867900e+03
1.538309481018377937e+03 2.188894328680509371e+00 7.464511066857848043e+00 8.910808206717152643e+03
1.841687207549948198e+03 1.547073923608099477e+00 7.457362017506807383e+00 8.911472578118675301e+03
1.708315390758681133e+03 1.884497483962355169e+00 7.477190701357225855e+00 8.911505652930698488e+03
1.579704882404834279e+03 2.081418674605483687e+00 7.465709806594786002e+00 8.912159536406952611e+03
1.863918549627327820e+03 1.593255847312980755e+00 7.478390660850063654e+00 8.912525793974537009e+03
1.761853773217553680e+03 1.722144502756955298e+00 7.430535950317119998e+00 8.913068100389738902e+03
1.810628679637530922e+03 1.579446239772908989e+00 7.447545820456583421e+00 8.913702187726914417e+03
1.894879464830719826e+03 1.571127337996900852e+00 7.443277986211020547e+00 8.914509960790484911e+03
1.713774032685308384e+03 1.743570181933887797e+00 7.452070707918450942e+00 8.914728000820545276e+03
1.954474620576686220e+03 1.416258303136729069e+00 7.444519204136109458e+00 8.915015374208325738e+03
1.785352977294840457e+03 1.711839432305773290e+00 7.455146187918264999e+00 8.915555853066145573e+03
1.602735627666694427e+03 2.026276344429778664e+00 7.457189170548461199e+00 8.916062576320869994e+03
1.732630861763479970e+03 1.712674308376068932e+00 7.461621763646308914e+00 8.916913539883718840e+03
1.958158506377660615e+03 1.330430937373047851e+00 7.475595302530879671e+00 8.917078206930178567e+03
1.932843865383234515e+03 1.402885493863021527e+00 7.449571469749153074e+00 8.917270047650436027e+03
1.596886026072796312e+03 1.937734671366751815e+00 7.459408541208527588e+00 8.917492299700967123e+03
1.669011296541054890e+03 1.996143979785900191e+00 7.463682460549800446e+00 8.917857298006623751e+03
1.825506510077340181e+03 1.644901893274760107e+00 7.487219931958938091e+00 8.918100408072004939e+03
1.610882452060184505e+03 2.045514868883833159e+00 7.455821997393859313e+00 8.918377698366304685e+03
1.804758582002604726e+03 1.607129316613781667e+00 7.484213866705670348e+00 8.918976782743526201e+03
1.720271967214286406e+03 1.698030809507483418e+00 7.498789490301143168e+00 8.919116649989773578e+03
1.568707010624296345e+03 2.100019360234422372e+00 7.465814285841608999e+00 8.919191230429747520e+03
1.971175136725417360e+03 1.347053253262536332e+00 7.481825269695615788e+00 8.919368084264384379e+03
1.733690578347070414e+03 1.738056610166808680e+00 7.477745528779357720e+00 8.919738549836403763e+03
1.975208228168018195e+03 1.293425005410268280e+00 7.485991621488857106e+00 8.919757834599276975e+03
1.782335697363497275e+03 1.676733753700960561e+00 7.437662709145442363e+00 8.920622896418759410e+03
1.557075098546199115e+03 2.163030912762395452e+00 7.444939864871864543e+00 8.920658248312163778e+03
1.679654031029152293e+03 1.893671606927945783e+00 7.458645347417771632e+00 8.920696853471516079e+03
1.921361259077011709e+03 1.503459144481704701e+00 7.464362913201678218e+00 8.921194564318231642e+03
1.700726172565414117e+03 1.836247866499287840e+00 7.491102457493719946e+00 8.921677809032980804e+03
